SID,FullAddress,Service,Company,EXID,Latitude,Longitude,GIS LAT,GIS LON
3579,"20 MOORHEAD RD BROADUS, MT 59317",NO SM Qualifications,Forsyth,28,45.44241809,-105.4221385,45.442418,-105.422139
3761,"20 N STATE HIGHWAY 59 BROADUS, MT 59317",1000MB/1000MB_Fiber,Forsyth,28,45.49043303,-105.4837335,45.490433,-105.483734
20085,"20 OLD MISSION RD ASHLAND, MT 59003",10MB/1MB_10000,Forsyth,26,45.59617308,-106.2739764,45.595902,-106.273928
36883,"20 PURKETT RD FORSYTH, MT 59327",1000MB/1000MB_Fiber,Forsyth,25,46.27207781,-106.7104211,46.273576,-106.710175
39660,"20 RIVER RD W ROSEBUD, MT 59347",30MB/10MB_2500,Forsyth,33,46.27484206,-106.4491064,46.274842,-106.449106
39656,"20 S LUHMAN LN ROSEBUD, MT 59347",NO SM Qualifications,Forsyth,33,46.27075576,-106.4404345,46.270756,-106.440434
20887,"20 SAMUELSON RD VOLBORG, MT 59351",NO SM Qualifications,Forsyth,32,45.57550312,-105.7744837,45.575409,-105.774696
40472,"20 SIX MILE LN EKALAKA, MT 59324",1000MB/1000MB_Fiber,Forsyth,4,45.09718529,-104.36632,45.097185,-104.36632
20926,"20 SOCORRO RD OLIVE, MT 59343",NO SM Qualifications,Forsyth,32,45.64416551,-105.5232422,45.644165,-105.523242
20861,"20 SOLDIER CREEK RD VOLBORG, MT 59351",10MB/1MB_16000,Forsyth,32,45.68496554,-105.5776392,45.684966,-105.577639
21257,"20 TALCOTT LN HAMMOND, MT 59332",NO SM Qualifications,Forsyth,35,45.34960672,-104.753738,45.349607,-104.753738
37864,"20 TALLENT LN FORSYTH, MT 59327",10MB/1MB_10000,Forsyth,25,46.27035309,-106.635253,46.270353,-106.635253
3402,"20 TAYLER LN BROADUS, MT 59317",NO SM Qualifications,Forsyth,28,45.42322502,-105.4506929,45.423225,-105.450693
31217,"20 TEACHER ST LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.61957868,-106.6711155,45.619486,-106.671266
38600,"20 VANANDA RD N HYSHAM, MT 59038",10MB/1MB_16000,Forsyth,30,46.39276427,-107.0029382,46.392764,-107.002938
31082,"20 W DOGSOLDIER ST LAME DEER, MT 59043",30MB/10MB_2500,Forsyth,31,45.62245345,-106.6669267,45.622453,-106.666927
31084,"20 W KITFOX ST LAME DEER, MT 59043",50MB/20MB_1900,Forsyth,31,45.62132767,-106.6662579,45.621328,-106.666258
3765,"20 W POWDERVILLE RD BROADUS, MT 59317",NO SM Qualifications,Forsyth,28,45.46940387,-105.3629049,45.469404,-105.362905
31904,"200 BEARTUSK RD LAME DEER, MT 59043",NO SM Qualifications,Forsyth,31,45.62382722,-106.7025492,45.623827,-106.702549
20658,"200 COMMERCIAL ST HOUSE BIRNEY, MT 59012",1000MB/1000MB_Fiber,Forsyth,27,45.32275146,-106.5138297,45.322751,-106.51383
19858,"200 CUSTER ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59080957,-106.2648255,45.59081,-106.264825
5674,"200 E 3RD ST PINE BLUFFS, WY 82082",1000MB/1000MB_Fiber,Forsyth,38,41.18155,-104.066505,44.836311,-106.869747
31069,"200 E MEDICINELODGE DR LAME DEER, MT 59043",30MB/10MB_2500,Forsyth,31,45.61515978,-106.6591924,45.61516,-106.659192
21432,"200 E RIVER RD BROADUS, MT 59317",10MB/1MB_16000,Forsyth,35,45.21080879,-105.7151704,45.210809,-105.71517
40491,"200 LANNING TRL ALZADA, MT 59311",NO SM Qualifications,Forsyth,4,45.08249584,-104.8201303,45.082496,-104.82013
20348,"200 LISCOMB RD ASHLAND, MT 59003",NO SM Qualifications,Forsyth,26,45.74285226,-105.9746314,45.742856,-105.974712
20045,"200 MAIN ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59039384,-106.263424,45.590394,-106.263424
37258,"200 N 9TH AVE FORSYTH, MT 59327",50MB/20MB_1900,Forsyth,25,46.26647978,-106.6800877,46.266461,-106.680124
39655,"200 NORTH AVE ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27374452,-106.4426228,46.273745,-106.442623
20160,"200 PARK ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59219107,-106.2677789,45.592191,-106.267779
19803,"200 PONDEROSA AVE ASHLAND, MT 59003",10MB/1MB_16000,Forsyth,26,45.56977819,-106.1523887,45.569778,-106.152389
39659,"200 RIVER RD W ROSEBUD, MT 59347",10MB/1MB_10000,Forsyth,33,46.27375262,-106.4517677,46.273753,-106.451768
940589,"200 S Cheyenne Ave Lame Deer, MT 59043",50MB/20MB_1900,Forsyth,31,,,45.620626,-106.665051
31223,"200 SWEET MEDICINE DR LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.63031094,-106.6699397,45.630311,-106.66994
37882,"200 UPPER WAGON WHEEL CT FORSYTH, MT 59327",1000MB/1000MB_Fiber,Forsyth,25,46.26187381,-106.6621503,46.261992,-106.661661
65158,"200 VINE ST APT 1 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37609,"200 VINE ST APT 10 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37615,"200 VINE ST APT 11 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37607,"200 VINE ST APT 2 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37608,"200 VINE ST APT 3 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37614,"200 VINE ST APT 4 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37610,"200 VINE ST APT 5 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37613,"200 VINE ST APT 6 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37611,"200 VINE ST APT 7 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37612,"200 VINE ST APT 8 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37606,"200 VINE ST APT 9 FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
37605,"200 VINE ST FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
943763,"200 VINE ST UNIT MAIN FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.25831406,-106.6842291,46.258289,-106.684067
3773,"200 W US HIGHWAY 212 BROADUS, MT 59317",NO SM Qualifications,Forsyth,28,45.45751653,-105.4407581,45.457517,-105.440758
944502,"200 WOOD ST ROSEBUD, MT",50MB/20MB_1900,Forsyth,33,,,46.2747,-106.447351
31720,"2002 WAR BONNET LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.62121694,-106.6588852,45.621217,-106.658885
943977,"2004 E HILL ST APT 10 SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,,,44.410659,-104.357664
943973,"2004 E HILL ST APT 4 SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,,,44.410659,-104.357664
943991,"2004 E HILL ST APT 9 SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,,,44.410659,-104.357664
50639,"2004 E HILL ST LOT 1 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410544,-104.357747,44.410544,-104.357747
49886,"2004 E HILL ST LOT 10 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410004,-104.358309,44.410004,-104.358309
49448,"2004 E HILL ST LOT 2 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.41038,-104.357728,44.41038,-104.357728
50747,"2004 E HILL ST LOT 3 SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,44.410218,-104.357693,44.410218,-104.357693
49887,"2004 E HILL ST LOT 4 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410118,-104.357774,44.410118,-104.357774
49819,"2004 E HILL ST LOT 5 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410556,-104.358276,44.410556,-104.358276
49820,"2004 E HILL ST LOT 6 SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,44.410458,-104.358281,44.410458,-104.358281
49884,"2004 E HILL ST LOT 7 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410556,-104.358276,44.410331,-104.358288
49885,"2004 E HILL ST LOT 8 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410228,-104.358267,44.410228,-104.358267
50666,"2004 E HILL ST LOT 9 SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.410109,-104.358292,44.410109,-104.358292
922068,"2004 E HILL ST SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,,,44.410659,-104.357664
49694,"2004 STATE HIGHWAY 585 SUNDANCE, WY 82729",10MB/1MB_16000,Forsyth,78,44.309946,-104.310603,44.309946,-104.310603
40106,"2004 TONGUE RIVER RD MILES CITY, MT 59301",NO SM Qualifications,Forsyth,34,46.03103328,-105.9550488,46.031033,-105.955049
38946,"2004 UPPER IRON SPRINGS RD BIGHORN, MT 59010",NO SM Qualifications,Forsyth,30,45.87107807,-107.1754676,45.871117,-107.175415
38947,"2006 UPPER IRON SPRINGS RD BIG HORN, MT 59010",NO SM Qualifications,Forsyth,30,45.87122611,-107.1757045,45.871417,-107.175526
50084,"2007 E CLEVELAND ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.41276,-104.357984,44.41276,-104.357984
49892,"2007 E HILL ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.411104,-104.357838,44.411104,-104.357838
50664,"2007A E CLEVELAND ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.413112,-104.357293,44.413112,-104.357293
49407,"2009 1/2 A E CLEVELAND ST SUNDANCE, 82729",NO SM Qualifications,Forsyth,78,44.41416,-104.354862,44.414148,-104.354477
39710,"201 1ST ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27511538,-106.4467054,46.275115,-106.446705
39059,"201 BEAR CREEK RD HYSHAM, MT 59038",Outside of SAI,Forsyth,30,46.10872558,-107.0706519,46.108726,-107.070652
20126,"201 DRUMM AVE ASHLAND, MT 59003",50MB/20MB_3000,Forsyth,26,45.60358753,-106.2753277,45.603588,-106.275328
3377,"201 E HOLT ST BROADUS, MT 59317",50MB/20MB_1900,Forsyth,28,45.44367625,-105.4105452,45.443718,-105.406495
943445,"201 FRISBIE RD SHERIDAN, WY 82801",NO SM Qualifications,Forsyth,7,,,44.9624,-106.913908
3892,"201 INTRARE AVE BROADUS, MT 59317",10MB/1MB_10000,Forsyth,28,45.44205805,-105.4183998,45.441961,-105.418734
19747,"201 MAIN ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59004745,-106.2638479,45.590047,-106.263848
37257,"201 N 8TH AVE FORSYTH, MT 59327",50MB/20MB_1900,Forsyth,25,46.26620642,-106.6809965,46.266206,-106.680996
50104,"201 N 8TH ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.408451,-104.373623,44.408451,-104.373623
37329,"201 N 9TH AVE FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.26675915,-106.6796235,46.266759,-106.679624
3838,"201 N WILBUR AVE BROADUS, MT 59317",30MB/10MB_2500,Forsyth,28,45.44478373,-105.4104372,45.444784,-105.410437
20163,"201 PARK ST ASHLAND, MT 59003",30MB/10MB_2500,Forsyth,26,45.59266424,-106.2681935,45.592375,-106.268271
20889,"201 PUMPKIN CREEK RD VOLBORG, MT 59351",1000MB/1000MB_Fiber,Forsyth,32,45.56846504,-105.7827822,45.568465,-105.782782
49889,"201 S 21ST ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.4106,-104.357053,44.4106,-104.357053
3531,"201 S LINCOLN AVE BROADUS, MT 59317",30MB/10MB_2500,Forsyth,28,45.44199487,-105.4072789,45.442158,-105.407441
3623,"201 S PARK AVE BROADUS, MT 59317",50MB/20MB_1900,Forsyth,28,45.44208754,-105.4087287,45.442088,-105.408729
909791,"201 SECOND ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.2748,-106.4445,46.274815,-106.444531
19847,"201 SMITH ST ASHLAND, MT 59003",10MB/1MB_10000,Forsyth,26,45.59470005,-106.2778548,45.5947,-106.277855
3831,"201 SULLIVAN ST BROADUS, MT 59317",10MB/1MB_10000,Forsyth,28,45.43792846,-105.4124243,45.437928,-105.412424
31222,"201 SWEET MEDICINE DR APT 201 LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.6305794,-106.6698443,45.630579,-106.669844
945563,"201 W HOLT ST BROADUS, MT 59317",50MB/20MB_1900,Forsyth,28,,,45.443677,-105.410533
3622,"201 W MORRIS ST BROADUS, MT 59317",10MB/1MB_10000,Forsyth,28,45.44713973,-105.4104552,45.44714,-105.410455
901450,"201 W US HIGHWAY 212 BROADUS, MT 59317",1000MB/1000MB_Fiber,Forsyth,28,45.4569,-105.4511,45.456884,-105.451108
19600,"201 WATER PLANT DR ASHLAND, MT 59003",10MB/1MB_16000,Forsyth,26,,,45.608812,-106.280834
21111,"2010 A CROW CREEK RD HAMMOND, MT 59332",NO SM Qualifications,Forsyth,35,,,45.465034,-104.916128
21508,"2010 B CROW CREEK RD HAMMOND, MT 59332",NO SM Qualifications,Forsyth,35,45.46533185,-104.9166812,45.465332,-104.916681
21489,"2010 CROW CREEK RD HAMMOND, MT 59332",NO SM Qualifications,Forsyth,35,45.46471017,-104.9159166,45.46471,-104.915917
40427,"2011 COTTONWOOD RD ALZADA, MT 59311",NO SM Qualifications,Forsyth,4,45.2036276,-104.571392,45.20354,-104.571295
31366,"2012 CARL BEMENT MEMORIAL HWY LAME DEER, MT 59043",NO SM Qualifications,Forsyth,31,45.5940762,-106.6546217,45.594076,-106.654622
21115,"2012 CROW CREEK RD HAMMOND, MT 59332",NO SM Qualifications,Forsyth,35,,,45.466072,-104.918536
49891,"2013 E HILL ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.411108,-104.357483,44.411108,-104.357483
38901,"2013 SARPY CREEK RD HYSHAM, MT 59038",10MB/1MB_16000,Forsyth,30,46.01915949,-107.1262288,46.019138,-107.126356
30771,"2016 CACHE CREEK RD DECKER, MT 59025",10MB/1MB_16000,Forsyth,5,45.33635605,-107.0201692,45.336356,-107.020169
66776,"2019 E HILL ST SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,44.4110931,-104.3570602,44.411083,-104.35695
19746,"202 CUSTER ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.58995168,-106.264716,45.589952,-106.264716
31304,"202 DULL KNIFE DR LAME DEER, MT 59043",50MB/20MB_1900,Forsyth,31,45.62126271,-106.6631734,45.621263,-106.663173
50259,"202 E ALDEN ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.399672,-104.378421,44.399672,-104.378421
50256,"202 E RYAN ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.40194,-104.378368,44.40194,-104.378368
3655,"202 E WILSON ST BROADUS, MT 59317",NO SM Qualifications,Forsyth,28,45.44447839,-105.406279,45.444419,-105.406487
39667,"202 FIRST ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27493531,-106.4465907,46.274935,-106.446591
40413,"202 MAIN ST ALZADA, MT 59311",30MB/10MB_4000,Forsyth,4,45.02292743,-104.4147548,45.022927,-104.414755
20044,"202 MAIN ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59054403,-106.2635941,45.590544,-106.263594
31123,"202 N CHEYENNE AVE LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.62568175,-106.6670883,45.625682,-106.667088
3656,"202 N LINCOLN AVE BROADUS, MT 59317",50MB/20MB_1900,Forsyth,28,45.44486171,-105.4066672,45.444862,-105.406667
3529,"202 S PARK AVE BROADUS, MT 59317",30MB/10MB_2500,Forsyth,28,45.44209689,-105.4079954,45.442097,-105.407995
39577,"202 SECOND ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27537468,-106.4448367,46.275375,-106.444837
32227,"202 UPPER CAT RD SHERIDAN, WY 82801",NO SM Qualifications,Forsyth,38,44.714471,-106.823318,44.714471,-106.823318
39669,"202 WOOD ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27485011,-106.4475632,46.27485,-106.447563
49893,"2021 E HILL ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.411093,-104.357115,44.411093,-104.357115
903583,"2021 HWY 14 E CLEARMONT, WY 82835",50MB/20MB_3000,Forsyth,38,,,44.579229,-106.677255
32262,"2022 HWY 14 E CLEARMONT, WY 82835",50MB/20MB_3000,Forsyth,38,44.578364,-106.68394,44.578364,-106.68394
40013,"2023 MOON CREEK MILES CITY, MT 59301",30MB/10MB_4000,Forsyth,34,46.17368787,-106.0467428,46.173688,-106.046743
37728,"2024 FRONT ST FORSYTH, MT 59327",30MB/10MB_2500,Forsyth,25,46.26858375,-106.6626396,46.268323,-106.662569
32342,"2024 HWY 14 CLEARMONT, WY 82835",50MB/20MB_3000,Forsyth,38,44.575144,-106.701361,44.578816,-106.682238
39525,"2025 CARTERSVILLE RD ROSEBUD, MT 59347",NO SM Qualifications,Forsyth,33,46.3013214,-106.3223144,46.301321,-106.322314
38948,"20260 HIGHWAY 384 BIGHORN, MT 59034",NO SM Qualifications,Forsyth,30,45.82176173,-107.2172768,45.821895,-107.217163
20647,"20266 CARL BEMENT MEMORIAL HWY LAME DEER, MT 59043",50MB/20MB_1900,Forsyth,27,45.41382328,-106.4650986,45.41392,-106.465226
31441,"203 BLACK HORSE ST APT 11 LAME DEER, MT 59043",30MB/10MB_2500,Forsyth,31,45.62517536,-106.669,45.625175,-106.669
20570,"203 COMMERCIAL ST BIRNEY, MT 59012",50MB/20MB_3000,Forsyth,27,45.32222161,-106.5130945,45.322102,-106.513953
38848,"203 DIVISION ST HYSHAM, MT 59038",30MB/10MB_2500,Forsyth,30,46.29177717,-107.2326727,46.291777,-107.232673
20125,"203 DRUMM AVE ASHLAND, MT 59003",50MB/20MB_3000,Forsyth,26,45.60343195,-106.2751258,45.603432,-106.275126
31306,"203 DULL KNIFE DR LAME DEER, MT 59043",50MB/20MB_1900,Forsyth,31,45.62181506,-106.6621966,45.621815,-106.662197
50277,"203 E CLEVELAND ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.404612,-104.380193,44.404612,-104.380193
50823,"203 E MAIN ST SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,44.405504,-104.381119,44.405504,-104.381119
64938,"203 E RYAN ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,,,44.40261,-104.378408
38872,"203 ELLIOTT AVE HYSHAM, MT 59038",10MB/1MB_10000,Forsyth,30,46.29265039,-107.2348445,46.29265,-107.234844
20281,"203 MAIN ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59024255,-106.2643508,45.590243,-106.264351
50095,"203 N 6TH ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.407436,-104.376164,44.407436,-104.376164
37215,"203 N 7TH AVE FORSYTH, MT 59327",50MB/20MB_1900,Forsyth,25,46.26559989,-106.6821774,46.2656,-106.682177
40522,"203 O FALLON ST ALZADA, MT 59311",10MB/1MB_16000,Forsyth,4,45.0223115,-104.4156267,45.022311,-104.415627
39675,"203 SECOND ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27506255,-106.4452979,46.275063,-106.445298
38866,"203 SPURLING ST HYSHAM, MT 59038",10MB/1MB_10000,Forsyth,30,46.29196315,-107.2342211,46.291963,-107.234221
39682,"203 THIRD ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27518173,-106.4435557,46.275182,-106.443556
37883,"203 UPPER WAGON WHEEL CT FORSYTH, MT 59327",1000MB/1000MB_Fiber,Forsyth,25,46.26151162,-106.6618299,46.261512,-106.66183
19601,"203 WATER PLANT DR ASHLAND, MT 59003",10MB/1MB_16000,Forsyth,26,,,45.60905,-106.280526
39664,"203 WOOD ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27485905,-106.4482531,46.274859,-106.448253
901469,"2030 CARTERSVILLE ROAD ROSEBUD, MT 59347",NO SM Qualifications,Forsyth,33,,,46.292357,-106.32111
34880,"2035 W ECHETA RD GILLETTE, WY 82716",NO SM Qualifications,Forsyth,36,44.420829,-105.833657,44.420829,-105.833657
36826,"2037 OLD HWY 10 FORSYTH, MT 59327",NO SM Qualifications,Forsyth,25,,,46.260637,-106.81053
39983,"2038 TONGUE RIVER RD MILES CITY, MT 59301",1000MB/1000MB_Fiber,Forsyth,34,,,46.029232,-105.962472
20578,"204 COMMERCIAL ST BIRNEY, MT 59012",1000MB/1000MB_Fiber,Forsyth,27,45.32247429,-106.5143773,45.322474,-106.514377
20100,"204 DRUMM AVE ASHLAND, MT 59003",50MB/20MB_3000,Forsyth,26,45.60313806,-106.2754725,45.603138,-106.275472
49862,"204 E EDNA ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.398642,-104.378417,44.398642,-104.378417
50276,"204 E MAIN ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.405017,-104.380714,44.405017,-104.380714
3682,"204 E NEIL ST BROADUS, MT 59317",10MB/1MB_10000,Forsyth,28,45.43563829,-105.4063639,45.435638,-105.406364
31449,"204 FORESTRY DR LAME DEER, MT ",10MB/1MB_10000,Forsyth,31,45.62547907,-106.6705615,45.625479,-106.670562
49452,"204 FRONTAGE RD SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.396399,-104.379271,44.396399,-104.379271
39164,"204 GOODELL AVE HYSHAM, MT 59038",10MB/1MB_10000,Forsyth,30,46.29122466,-107.2349617,46.291225,-107.234962
20043,"204 MAIN ST ASHLAND, MT 59003",50MB/20MB_1900,Forsyth,26,45.59069416,-106.2639424,45.590596,-106.263885
50280,"204 MAIN ST SUNDANCE, WY 82729",NO SM Qualifications,Forsyth,78,44.405085,-104.380765,44.405085,-104.380765
50092,"204 N 5TH ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.407205,-104.377088,44.407205,-104.377088
37255,"204 N 8TH AVE FORSYTH, MT 59327",50MB/20MB_1900,Forsyth,25,46.26596225,-106.6813083,46.265851,-106.681336
39720,"204 PRAIRIE ROSE LN FORSYTH, MT 59327",NO SM Qualifications,Forsyth,33,46.15170021,-106.4361118,46.1517,-106.436112
67188,"204 S WILBUR AVE BROADUS, MT 59317",50MB/20MB_1900,Forsyth,28,,,45.442016,-105.409724
38745,"204 SUMMIT ST HYSHAM, MT 59038",50MB/20MB_1900,Forsyth,30,46.29184463,-107.2304303,46.291845,-107.23043
32226,"204 UPPER CAT RD SHERIDAN, WY 82801",NO SM Qualifications,Forsyth,38,44.715441,-106.822557,44.715441,-106.822557
945523,"204 UPPER WAGON WHEEL CT FORSYTH, MT 59327",NO SM Qualifications,Forsyth,25,,,46.261915,-106.662097
38838,"204 WAGNER ST HYSHAM, MT 59038",50MB/20MB_1900,Forsyth,30,46.2918759,-107.2289049,46.291876,-107.228905
39670,"204 WOOD ST ROSEBUD, MT 59347",50MB/20MB_1900,Forsyth,33,46.27500318,-106.4476791,46.275003,-106.447679
40113,"2040 TONGUE RIVER RD MILES CITY, MT 59301",NO SM Qualifications,Forsyth,34,46.02898402,-105.9613435,46.028984,-105.961344
37948,"2042 OLD HWY 10 FORSYTH, MT 59327",1000MB/1000MB_Fiber,Forsyth,25,46.2588399,-106.8086184,46.25884,-106.808618
37725,"2047 FRONT ST FORSYTH, MT 59327",50MB/20MB_1900,Forsyth,25,46.26923647,-106.6626405,46.269236,-106.662641
20571,"205 COMMERCIAL ST BIRNEY, MT 59012",1000MB/1000MB_Fiber,Forsyth,27,45.3219745,-106.5144014,45.321974,-106.514401
20123,"205 DRUMM AVE ASHLAND, MT 59003",50MB/20MB_3000,Forsyth,26,45.60330882,-106.274971,45.603309,-106.274971
5676,"205 E 4TH ST PINE BLUFFS, WY 82082",1000MB/1000MB_Fiber,Forsyth,38,41.181044,-104.066322,44.838648,-106.853812
50258,"205 E EDNA ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.399061,-104.378389,44.399061,-104.378389
50157,"205 E MAIN ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.405559,-104.38092,44.405559,-104.38092
3563,"205 INTRARE AVE BROADUS, MT 59317",10MB/1MB_10000,Forsyth,28,45.44193763,-105.419264,45.441938,-105.419264
50090,"205 N 5TH ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.40693,-104.377645,44.40693,-104.377645
31452,"205 N CHEYENNE AVE LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.62568299,-106.6677659,45.625683,-106.667766
36839,"205 RADIO TOWER LN FORSYTH, MT 59327",1000MB/1000MB_Fiber,Forsyth,25,46.26289103,-106.6693462,46.262932,-106.669582
38995,"205 RAPELJE AVE HYSHAM, MT 59038",10MB/1MB_10000,Forsyth,30,46.29186207,-107.2349762,46.291862,-107.234976
3530,"205 S LINCOLN AVE BROADUS, MT 59317",30MB/10MB_2500,Forsyth,28,45.44215795,-105.4074411,45.441995,-105.407279
49563,"205 S WEST ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.401974,-104.38235,44.401974,-104.38235
3398,"205 S WILBUR AVE BROADUS, MT 59317",30MB/10MB_2500,Forsyth,28,45.44186301,-105.4103287,45.441863,-105.410329
31209,"205 SWEET MEDICINE DR LAME DEER, MT 59043",10MB/1MB_10000,Forsyth,31,45.63051238,-106.6688678,45.630512,-106.668868
32224,"205 UPPER CAT RD SHERIDAN, WY 82801",NO SM Qualifications,Forsyth,38,44.739031,-106.830873,44.739031,-106.830873
32272,"2057 HWY 14 E CLEARMONT, WY 82835",10MB/1MB_16000,Forsyth,38,44.590477,-106.689259,44.590477,-106.689259
38953,"2058 S TULLOCK RD BIGHORN, MT 59022",NO SM Qualifications,Forsyth,29,45.75764098,-107.3027096,45.757641,-107.30271
32261,"2059 HWY 14 E CLEARMONT, WY 82835",10MB/1MB_16000,Forsyth,38,44.589113,-106.688882,44.589113,-106.688882
901671,"206 COMMERCIAL ST BIRNEY, MT 59012",1000MB/1000MB_Fiber,Forsyth,27,45.3224,-106.5147,45.322365,-106.514655
3570,"206 CRANE AVE BROADUS, MT 59317",10MB/1MB_10000,Forsyth,28,45.4389679,-105.4192679,45.438968,-105.419268
50290,"206 E CLEVELAND ST SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Forsyth,78,44.404173,-104.379849,44.404173,-104.379849
3829,"206 E SOUTH ST BROADUS, MT 59317",NO SM Qualifications,Forsyth,28,45.43850854,-105.4063457,45.438509,-105.406346
3807,"206 E WILSON ST BROADUS, MT 59317",50MB/20MB_1900,Forsyth,28,45.44449956,-105.4066319,45.444479,-105.406278
