SID,FullAddress,Service,Company,EXID,Latitude,Longitude,GIS LAT,GIS LON
940247,"13 HENRY TRL SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Worland,22,44.223222,-104.496296,44.223222,-104.496296
17263,"13 LAKEVIEW DR PINE HAVEN, WY 82721",10MB/1MB_10000,Worland,16,44.351554,-104.815018,44.351554,-104.815018
18154,"13 LARKSPUR LN MOORCROFT, WY 82721",Outside of SAI,Worland,16,44.323791,-104.814881,44.323791,-104.814881
17416,"13 LATIGO DR MOORCROFT, WY 82721",10MB/1MB_16000,Worland,16,44.300303,-105.013653,44.300303,-105.013653
18176,"13 LEFT CREEK RD MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.513118,-104.836423,44.513118,-104.836423
944964,"13 LODGE ST HULETT, WY 82720",10MB/1MB_16000,Worland,12,,,44.689419,-104.597576
17463,"13 LONESOME DOVE LN MOORCROFT, WY 82721",Outside of SAI,Worland,16,44.302146,-104.797057,44.302146,-104.797057
18639,"13 LOST CABIN DR SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Worland,22,44.248089,-104.540789,44.248089,-104.540789
18115,"13 LUCIAN LN MOORCROFT, WY 82721",10MB/1MB_10000,Worland,16,44.255747,-104.941335,44.255747,-104.941335
17537,"13 MACKIE WAY MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.301485,-104.73056,44.301485,-104.73056
28687,"13 NAVAJO ST NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.832985,-104.218768,43.832985,-104.218768
25726,"13 NAVY ROW UNIT B MIDWEST, WY 82643",NO SM Qualifications,Worland,15,43.413883,-106.276159,43.413883,-106.276159
917018,"13 ORE RD JEFFREY CITY, WY 82310",50MB/20MB_Wireless,Worland,13,,,42.498148,-107.827935
942477,"13 PIKE DR SHOSHONI, WY 82649",NO SM Qualifications,Worland,20,,,43.245961,-108.10985
26898,"13 PINE TOP DR NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.919025,-104.182257,43.919025,-104.182257
17135,"13 SKYVIEW DR PINE HAVEN, WY 82721",50MB/20MB_1900,Worland,16,44.357274,-104.810128,44.357274,-104.810128
24984,"13 STATE HIGHWAY 112 HULETT, WY 82720",1000MB/1000MB_Fiber,Worland,12,44.67818,-104.604515,44.67818,-104.604515
28822,"13 STREETS DR NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.816276,-104.133149,43.816276,-104.133149
17507,"13 TIMBER MEADOWS DR MOORCROFT, WY 82721",10MB/1MB_16000,Worland,16,44.321534,-104.735964,44.321534,-104.735964
16063,"13 TOWNSEND LN KAYCEE, WY 82639",NO SM Qualifications,Worland,14,43.758224,-106.617388,43.758224,-106.617388
18649,"13 W BARTON RD UPTON, WY 82730",NO SM Qualifications,Worland,22,44.160861,-104.634439,44.160861,-104.634439
939230,"13 W WENTWORTH ST APT 1/2 NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.853875,-104.201221,43.853875,-104.201221
28092,"13 W WENTWORTH ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.853875,-104.201221,43.853875,-104.201221
62321,"13 W WINTHROP ST NEWCASTLE, WY 82701",30 MB/10 MB_1600,Worland,17,,,43.853045,-104.200549
62322,"13 W WOLCOTT ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,,,43.85215,-104.199889
6864,"13 WALLEYE WY SHOSHONI, WY 82649",NO SM Qualifications,Worland,20,43.394148,-108.162561,43.394148,-108.162561
17140,"13 WATERS DR PINE HAVEN, WY 82721",10MB/1MB_10000,Worland,16,44.356696,-104.811328,44.356696,-104.811328
9486,"130 BROADWAY ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.64633,-108.204117,43.64633,-108.204117
24837,"130 BUSH ST HULETT, WY 82720",50MB/20MB_3000,Worland,12,44.683352,-104.600349,44.683352,-104.600349
29875,"130 BUTCHER RD OSAGE, WY 82723",NO SM Qualifications,Worland,17,43.969348,-104.49422,43.969348,-104.49422
9930,"130 CARTER RANCH RD THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.641788,-108.20163,43.641788,-108.20163
10009,"130 CEDAR RIDGE DR THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.635904,-108.230148,43.635904,-108.230148
16270,"130 CENTER ST KAYCEE, WY 82639",50MB/20MB_1900,Worland,14,43.711752,-106.639895,43.711752,-106.639895
9257,"130 CHEVY CHASE AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.640299,-108.224249,43.640299,-108.224249
9581,"130 CLARK ST THERMOPOLIS, WY 82443",NO SM Qualifications,Worland,21,43.642962,-108.204281,43.642962,-108.204281
263,"130 COUNTY ROAD 143 CARPENTER, WY 82054",1000MB/1000MB_Fiber,Worland,10,41.019837,-104.467049,41.019837,-104.467049
18672,"130 DILL RD UPTON, WY 82730",NO SM Qualifications,Worland,17,44.176333,-104.436109,44.176333,-104.436109
9840,"130 E BROADWAY ST A THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.646707,-108.200022,43.646707,-108.200022
9934,"130 E BROADWAY ST B THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.646707,-108.200022,43.646768,-108.200016
9877,"130 E WARREN ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.645606,-108.200053,43.645606,-108.200053
28016,"130 E WOLCOTT ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.852845,-104.196679,43.852845,-104.196679
18606,"130 KARA CIR SUNDANCE, WY 82729",Outside of SAI,Worland,22,44.264596,-104.537969,44.264377,-104.538365
945989,"130 KARA RIDGE RD UPTON, WY 82730",NO SM Qualifications,Worland,22,,,44.084828,-104.598942
24553,"130 LOBBAN RD HULETT, WY 82720",NO SM Qualifications,Worland,12,44.89989457,-104.554745,44.899908,-104.555039
9142,"130 MOUNTAIN VIEW DR THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.636591,-108.230588,43.636591,-108.230588
17458,"130 PRAIRIE ST MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.310317,-104.929798,44.310317,-104.929798
8896,"130 S 12 ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.645279,-108.222722,43.645279,-108.222722
63096,"130 S 9TH ST WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.01619256,-107.9575965,44.016194,-107.957597
4507,"130 S LUTHER AVE BURNS, WY 82053",50MB/20MB_3000,Worland,9,41.191593,-104.360046,41.191593,-104.360046
28051,"130 S SENECA AVE NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.853043,-104.203303,43.853043,-104.203303
28028,"130 S SUMMIT AVE APT 2 NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.854026,-104.200929,43.854026,-104.200929
28094,"130 S SUMMIT AVE APT 3 NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.854071,-104.20096,43.854071,-104.20096
28093,"130 S SUMMIT AVE APT 4 NEWCASTLE, WY 82701",30 MB/10 MB_1600,Worland,17,43.854117,-104.200988,43.854117,-104.200988
28023,"130 S SUMNER AVE NEWCASTLE, WY 82701",50 MB/20 MB_1200,Worland,17,43.853478,-104.202111,43.853478,-104.202111
10033,"130 S U S HWY 20 THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.634489,-108.221874,43.634489,-108.221874
28405,"130 SHERIDAN ST NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.846149,-104.199908,43.846149,-104.199908
15316,"130 TA BI DR WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,43.983353,-107.94281,43.983353,-107.94281
27956,"130 W HILL ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.85074,-104.201075,43.85074,-104.201075
27669,"130 W WARWICK ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.856856,-104.204762,43.856856,-104.204762
8767,"1300 AMORETTI ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.642115,-108.224213,43.642115,-108.224213
12828,"1300 BIG HORN AVE APT 1 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016567,-107.951079,44.016567,-107.951079
12827,"1300 BIG HORN AVE APT 2 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016475,-107.951061,44.016475,-107.951061
12834,"1300 BIG HORN AVE APT 3 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016374,-107.951178,44.016374,-107.951178
12833,"1300 BIG HORN AVE APT 4 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016384,-107.951305,44.016384,-107.951305
12832,"1300 BIG HORN AVE APT 5 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016379,-107.951429,44.016379,-107.951429
12831,"1300 BIG HORN AVE APT 6 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016476,-107.951501,44.016476,-107.951501
12830,"1300 BIG HORN AVE APT 7 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016609,-107.951528,44.016609,-107.951528
12829,"1300 BIG HORN AVE APT 8 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.016683,-107.951517,44.016683,-107.951517
6971,"1300 CALIFORNIA SHOSHONI, WY 82649",NO SM Qualifications,Worland,20,43.246992,-108.111993,43.246992,-108.111993
14330,"1300 CHARLES AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.010412,-107.950881,44.010412,-107.950881
12407,"1300 CIRCLE RD WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020173,-107.950687,44.020173,-107.950687
8866,"1300 CLARK ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.643227,-108.224132,43.643227,-108.224132
13110,"1300 COBURN AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.015575,-107.951418,44.015575,-107.951418
4666,"1300 COUNTY ROAD 154 BURNS, WY 82053",10MB/1MB_16000,Worland,9,41.188069,-104.27176,41.188069,-104.27176
5975,"1300 COUNTY ROAD 158 PINE BLUFFS, WY 82082",NO SM Qualifications,Worland,19,41.185758,-104.179001,41.185758,-104.179001
11759,"1300 DECKER DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.077249,-107.96047,44.077249,-107.96047
14394,"1300 HOWELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011257,-107.950898,44.011257,-107.950898
28161,"1300 HOWELL ST NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.850018,-104.187163,43.850018,-104.187163
11929,"1300 LANE 12 WASHAKIE, WY 82401",NO SM Qualifications,Worland,23,44.000521,-107.971465,44.000521,-107.971465
15185,"1300 LANE 17 WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,43.934705,-107.968512,43.934705,-107.968512
12299,"1300 RUSSELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.022218,-107.950596,44.022218,-107.950596
5296,"1300 STATE HWY 215 PINE BLUFFS, WY 82082",NO SM Qualifications,Worland,19,41.186312,-104.082278,41.186312,-104.082278
14714,"1300 WILSON DR WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.003698,-107.941104,44.003698,-107.941104
19293,"1301 5TH AVE UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.098635,-104.61868,44.098635,-104.61868
4071,"1301 A COUNTY ROAD 141 BURNS, WY 82060",10MB/1MB_16000,Worland,9,41.188168,-104.502401,41.188166,-104.50269
10458,"1301 A S BRYAN RD KIRBY, WY 82430",10MB/1MB_16000,Worland,21,43.796985,-108.176436,43.796985,-108.176436
13792,"1301 AIRPORT RD WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,43.992894,-107.951078,43.992894,-107.951078
9281,"1301 AMORETTI ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.64164,-108.224236,43.64164,-108.224236
8764,"1301 ARAPAHOE ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.647295,-108.2243,43.647295,-108.2243
7451,"1301 B S BRYAN RD KIRBY, WY 82430",10MB/1MB_16000,Worland,21,43.796066,-108.176317,43.796066,-108.176317
15257,"1301 BIG HORN AVE WORLAND, WY 82401",NO SM Qualifications,Worland,23,44.017156,-107.951372,44.017156,-107.951372
10459,"1301 C S BRYAN RD KIRBY, WY 82430",10MB/1MB_16000,Worland,21,43.795648,-108.17575,43.795648,-108.17575
14358,"1301 CHARLES AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.010833,-107.950906,44.010833,-107.950906
12406,"1301 CIRCLE RD WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020558,-107.950345,44.020558,-107.950345
8863,"1301 CLARK ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.642742,-108.22421,43.642742,-108.22421
13090,"1301 COBURN AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.015977,-107.951469,44.015977,-107.951469
4353,"1301 COUNTY ROAD 141 BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.188066,-104.501965,41.188147,-104.502381
4670,"1301 COUNTY ROAD 154 BURNS, WY 82053",10MB/1MB_16000,Worland,9,41.188347,-104.238796,41.188347,-104.238796
13103,"1301 CULBERTSON AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.014989,-107.951485,44.014989,-107.951485
17051,"1301 INYAN KARA CREEK RD MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.453449,-104.729203,44.453449,-104.729203
8962,"1301 JOHNSON AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.644539,-108.224161,43.644539,-108.224161
12874,"1301 PULLIAM AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.019157,-107.951482,44.019157,-107.951482
12284,"1301 RUSSELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.022594,-107.951798,44.022594,-107.951798
19105,"1301 THOMPSON ST UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.101943,-104.618225,44.101943,-104.618225
18848,"1301 WYOMING AVE UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.107177,-104.624787,44.107177,-104.624787
8867,"1302 CLARK ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.643232,-108.224437,43.643232,-108.224437
12315,"1302 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.02084,-107.949786,44.02084,-107.949786
11758,"1302 DECKER DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.077921,-107.961598,44.077921,-107.961598
910794,"1302 FIFTEEN MILE RD WASHAKIE, WY 82401",Outside of SAI,Worland,23,,,44.036013,-108.047008
8963,"1302 JOHNSON AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.644928,-108.224096,43.644928,-108.224096
24501,"1302 PARKS RD HULETT, WY 82720",NO SM Qualifications,Worland,12,44.995146,-105.139831,44.995146,-105.139831
11763,"1302 TEN MILE DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.078347,-107.95974,44.078347,-107.95974
26844,"1302A BEAVER CREEK RD NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.987683,-104.079695,43.987683,-104.079695
26846,"1302B BEAVER CREEK RD NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.992067,-104.082159,43.992067,-104.082159
26847,"1302C BEAVER CREEK RD NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.992251,-104.08256,43.992251,-104.08256
9280,"1303 AMORETTI ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.641633,-108.224495,43.641633,-108.224495
12405,"1303 CIRCLE RD WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020457,-107.950103,44.020457,-107.950103
8864,"1303 CLARK ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.64274,-108.224433,43.64274,-108.224433
12316,"1303 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.021148,-107.949466,44.021148,-107.949466
8677,"1303 JOHNSON AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.64455,-108.224315,43.64455,-108.224315
11762,"1303 TEN MILE DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.080134,-107.959748,44.080134,-107.959748
8766,"1304 AMORETTI ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.642126,-108.224446,43.642126,-108.224446
14703,"1304 BEVERLY DR WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.003775,-107.938721,44.003775,-107.938721
8760,"1304 BROADWAY ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.646703,-108.224319,43.646703,-108.224319
12408,"1304 CIRCLE RD WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020011,-107.95039,44.020011,-107.95039
4668,"1304 COUNTY ROAD 154 BURNS, WY 82053",10MB/1MB_16000,Worland,9,41.188394,-104.272872,41.188394,-104.272872
12317,"1304 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.02076,-107.949641,44.02076,-107.949641
11757,"1304 DECKER DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.078714,-107.962438,44.078714,-107.962438
919889,"1304 FIFTEEN MILE RD WASHAKIE, WY 82401",Outside of SAI,Worland,23,,,44.036605,-108.047443
14393,"1304 HOWELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011281,-107.950661,44.011281,-107.950661
8964,"1304 JOHNSON AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.644939,-108.224333,43.644939,-108.224333
8956,"1304 ODELL AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.645887,-108.224312,43.645887,-108.224312
19010,"1304 PINE ST UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.105955,-104.620731,44.105955,-104.620731
12804,"1304 PULLIAM AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.018542,-107.951311,44.018542,-107.951311
28483,"1305 BUCKAROO ST NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.846422,-104.186767,43.846422,-104.186767
14357,"1305 CHARLES AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.01085,-107.950638,44.01085,-107.950638
12404,"1305 CIRCLE RD WORLAND, WY 82401",NO SM Qualifications,Worland,23,44.020355,-107.949914,44.020355,-107.949914
13089,"1305 COBURN AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.015976,-107.951277,44.015976,-107.951277
12176,"1305 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.021052,-107.949219,44.021052,-107.949219
13102,"1305 CULBERTSON AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.014984,-107.9513,44.014984,-107.9513
16999,"1305 D RD MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.461739,-104.973413,44.461739,-104.973413
8958,"1305 ODELL AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.645492,-108.224325,43.645492,-108.224325
18815,"1305 PINE ST UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.106483,-104.621134,44.106483,-104.621134
12873,"1305 PULLIAM AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.01915,-107.951294,44.01915,-107.951294
12285,"1305 RUSSELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.022599,-107.951557,44.022599,-107.951557
11931,"1305 SOUTH FLAT VLG WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,43.996173,-107.970336,43.995906,-107.970488
11751,"1305 TEN MILE DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.080475,-107.962155,44.080475,-107.962155
19104,"1305 THOMPSON ST UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.10196,-104.61755,44.10196,-104.61755
14715,"1305 WILSON DR WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.003889,-107.94034,44.003889,-107.94034
14329,"1306 CHARLES AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.010417,-107.950657,44.010417,-107.950657
12177,"1306 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020664,-107.949429,44.020664,-107.949429
24502,"1306 PARKS RD HULETT, WY 82720",NO SM Qualifications,Worland,12,44.995261,-105.140654,44.995261,-105.140654
11748,"1306 TEN MILE DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.079599,-107.960549,44.079599,-107.960549
12178,"1307 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.021038,-107.948984,44.021038,-107.948984
17000,"1307 D RD MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.464401,-104.98889,44.464401,-104.98889
17001,"1307 D RD TRLR MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.462776,-104.988524,44.462776,-104.988524
28160,"1307 HOWELL ST NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.850374,-104.186944,43.850374,-104.186944
8678,"1307 JOHNSON AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.644569,-108.224594,43.644569,-108.224594
915862,"1307 ROBERTSON AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,,,44.0181,-107.951327
11933,"1307 SOUTH FLAT VLG WASHAKIE, WY 82401",1000MB/1000MB_Fiber,Worland,23,43.996007,-107.971079,43.996007,-107.971079
13109,"1308 COBURN AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.015586,-107.951162,44.015586,-107.951162
12179,"1308 CREST WAY WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020637,-107.94919,44.020637,-107.94919
11755,"1308 DECKER DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.078123,-107.963515,44.078123,-107.963515
14392,"1308 HOWELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011296,-107.9504,44.011296,-107.9504
8965,"1308 JOHNSON AVE THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.644933,-108.224582,43.644933,-108.224582
12881,"1308 PULLIAM AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.01874,-107.951114,44.01874,-107.951114
11930,"1308 SOUTH FLAT VLG WASHAKIE, WY 82401",NO SM Qualifications,Worland,23,43.995442,-107.970561,43.995442,-107.970561
11750,"1308 TEN MILE DR WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.079626,-107.962188,44.079626,-107.962188
13139,"1309 1/2 CULBERTSON AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.015178,-107.951114,44.015178,-107.951114
14356,"1309 CHARLES AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.010842,-107.950446,44.010842,-107.950446
13088,"1309 COBURN AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.015976,-107.951109,44.015976,-107.951109
13101,"1309 CULBERTSON AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.014982,-107.951133,44.014982,-107.951133
17002,"1309 D RD MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.464023,-104.990534,44.464023,-104.990534
28159,"1309 HOWELL ST NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.850387,-104.186494,43.850387,-104.186494
18890,"1309 KOKESH DR UPTON, WY 82730",10MB/1MB_10000,Worland,22,44.111558,-104.619559,44.111558,-104.619559
12872,"1309 PULLIAM AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.019159,-107.951108,44.019159,-107.951108
12805,"1309 ROBERTSON AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.018094,-107.951105,44.018094,-107.951105
12286,"1309 RUSSELL AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.022593,-107.951304,44.022593,-107.951304
67009,"1309 S SUMMIT AVE APT 1 NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.84569302,-104.1873638,43.845675,-104.186785
28485,"1309 S SUMMIT AVE APT 2 NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.845777,-104.187541,43.845626,-104.18684
28580,"1309 S SUMMIT AVE APT 3 NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.845524,-104.186894,43.845524,-104.186894
28484,"1309 S SUMMIT AVE APT 4 NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.84557,-104.186862,43.84557,-104.186862
27379,"131 6TH AVE NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.852504,-104.22545,43.852504,-104.22545
16141,"131 BARBER ST KAYCEE, WY 82639",50MB/20MB_1900,Worland,14,43.713885,-106.637994,43.713885,-106.637994
18801,"131 BUFFALO CREEK RD UPTON, WY 82730",1000MB/1000MB_Fiber,Worland,22,44.103306,-104.649197,44.103306,-104.649197
9149,"131 CEDAR RIDGE DR THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.636243,-108.22862,43.636243,-108.22862
17520,"131 CEDAR RIDGE RD MOORCROFT, WY 82721",10MB/1MB_16000,Worland,16,44.314595,-104.740671,44.314595,-104.740671
28448,"131 CEDAR ST NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.845589,-104.182609,43.845589,-104.182609
29714,"131 CLAYSPUR RD OSAGE, WY 82723",10MB/1MB_10000,Worland,17,44.012234,-104.475693,44.012234,-104.475693
318,"131 COUNTY ROAD 150 CARPENTER, WY 82054",NO SM Qualifications,Worland,10,41.023711,-104.331915,41.023711,-104.331915
9850,"131 E ARAPAHOE ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.647247,-108.200119,43.647247,-108.200119
9921,"131 E WARREN ST THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.645247,-108.199915,43.645247,-108.199915
27710,"131 E WENTWORTH ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.855646,-104.198805,43.855646,-104.198805
24550,"131 LOBBAN RD HULETT, WY 82720",NO SM Qualifications,Worland,12,44.90088852,-104.5553879,44.900887,-104.554723
940600,"131 RED DEVIL DR HULETT, WY 82720",1000MB/1000MB_Fiber,Worland,12,,,44.68897,-104.599873
944484,"131 RED DEVIL DR STE 2 HULETT, WY 82720",1000MB/1000MB_Fiber,Worland,12,,,44.68897,-104.599873
944486,"131 RED DEVIL DR UNIT MAIN HULETT, WY 82720",1000MB/1000MB_Fiber,Worland,12,,,44.68897,-104.599873
28431,"131 SHERIDAN ST NEWCASTLE, WY ",1000MB/1000MB_Fiber,Worland,17,43.846584,-104.199809,43.846584,-104.199809
29851,"131 SHERIDAN ST OSAGE, WY 82723",50 MB/20 MB_1200,Worland,22,43.980191,-104.42058,43.980191,-104.42058
25719,"131 STOCK MIDWEST, WY 82643",10 MB/1 MB_6200,Worland,15,43.409884,-106.277137,43.409884,-106.277137
