SID,FullAddress,Service,Company,EXID,Latitude,Longitude,GIS LAT,GIS LON
45698,"1206 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538196,-109.65079,43.538196,-109.65079
901496,"1207 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537599,-109.651347,43.537599,-109.651347
45700,"1209 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537636,-109.651698,43.537636,-109.651698
46572,"121 BALD MOUNTAIN RD DUBOIS, WY 82513",10MB/1MB_10000,DUBOIS,3,43.554607,-109.711243,43.554607,-109.711243
45273,"121 BOBS CREEK RD CROWHEART, WY 82512",10MB/1MB_16000,DUBOIS,2,43.296143,-109.215091,43.296143,-109.215091
942472,"121 CLUBHOUSE DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.551684,-109.660205
46126,"121 HORSE CREEK RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.535949,-109.633499,43.535949,-109.633499
23328,"121 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037461,-107.660556,41.037461,-107.660556
23478,"121 MAPLE ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.03489,-107.655241,41.03489,-107.655241
45697,"1210 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538454,-109.651535,43.538454,-109.651535
45696,"1212 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538734,-109.652264,43.538734,-109.652264
23596,"1213 A STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.034181,-107.43114,41.034181,-107.43114
23597,"1213 B STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.034434,-107.430821,41.034434,-107.430821
23565,"1213 CO HWY 13 CRAIG, CO 81625",10MB/1MB_16000,DUBOIS,1,40.990895,-107.634638,40.990895,-107.634638
23595,"1213 STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.027055,-107.43509,41.027055,-107.43509
45695,"1216 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538964,-109.652764,43.538964,-109.652764
45694,"1218 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538757,-109.653453,43.538757,-109.653453
45699,"1219 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538003,-109.653631,43.538003,-109.653631
23330,"122 HUNT ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037435,-107.660982,41.037435,-107.660982
46189,"122 WESTVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.552908,-109.668411,43.552908,-109.668411
46569,"1220 MICKEL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538259,-109.654035,43.538259,-109.654035
45686,"1221 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.539811,-109.653864,43.539811,-109.653864
23894,"123 A BUCKSKIN DR BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036285,-107.65138,41.036285,-107.65138
45274,"123 BOBS CREEK RD CROWHEART, WY 82512",10MB/1MB_16000,DUBOIS,2,43.294794,-109.215393,43.294794,-109.215393
23895,"123 BUCKSKIN DR BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037019,-107.651493,41.037019,-107.651493
45806,"123 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533418,-109.631467,43.533418,-109.631467
945364,"1234 A EAST FORK RD DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.606805,-109.413599
45001,"1234 EAST FORK RD DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.603945,-109.407798,43.603945,-109.407798
42490,"1236 A EAST FORK RD DUBOIS, WY 82513",30MB/10MB_4000,DUBOIS,3,43.604114,-109.406757,43.604409,-109.406571
42488,"1236 EAST FORK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.604158,-109.40678,43.606115,-109.40544
45264,"124 BURRIS-LENORE RD CROWHEART, WY 82512",10MB/1MB_16000,DUBOIS,2,43.381714,-109.269619,43.381714,-109.269619
45798,"124 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.53393,-109.631408,43.53393,-109.631408
23535,"124 STATE HIGHWAY 70 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.02662,-107.638041,41.02662,-107.638041
46944,"125 A CLUBHOUSE DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.555066,-109.660222,43.555069,-109.660219
23935,"125 A COUNTY ROAD 702 BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.051196,-107.634666,41.051196,-107.634666
23937,"125 B COUNTY ROAD 702 BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.050867,-107.635032,41.050867,-107.635032
46959,"125 CLUBHOUSE DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.554656,-109.66019,43.554655,-109.660178
23936,"125 COUNTY ROAD 702 BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.050955,-107.634015,41.050955,-107.634015
23881,"125 N MAGOR ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036996,-107.65658,41.036996,-107.65658
23304,"125 N PENLAND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037206,-107.657933,41.037206,-107.657933
46176,"125 SODA SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.530184,-109.684666,43.530184,-109.684666
46497,"125 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533541,-109.634168,43.533541,-109.634168
23971,"1252 A STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.022731,-107.428182,41.022731,-107.428182
23718,"1252 STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.02312,-107.428079,41.02312,-107.428079
46246,"126 CLUBHOUSE DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.552172,-109.661449,43.552172,-109.661449
45799,"126 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533908,-109.631299,43.533908,-109.631299
46390,"127 A E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.53332,-109.631314,43.53332,-109.631314
46393,"127 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.5334,-109.631319,43.5334,-109.631319
45275,"127 OLD YELLOWSTONE HWY CROWHEART, WY 82512",10MB/1MB_16000,DUBOIS,2,43.296536,-109.213617,43.296536,-109.213617
45800,"128 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533929,-109.6312,43.533929,-109.6312
45640,"128 SODA SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.529044,-109.684847,43.529044,-109.684847
46429,"129 STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.567037,-109.734999,43.567037,-109.734999
23719,"1297 STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.025999,-107.420101,41.025999,-107.420101
45060,"12B RIVER PARK DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.503035,-109.53829,43.503035,-109.53829
23999,"13 A COUNTY ROAD 561N SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.026535,-107.449869,41.026535,-107.449869
45536,"13 A PAINTBRUSH DR DUBOIS, WY 82513",30MB/10MB_2500,DUBOIS,3,43.672986,-109.951108,43.672986,-109.951108
46139,"13 BUFFALO DR DUBOIS, WY 82513",30MB/10MB_4000,DUBOIS,3,43.578256,-109.62996,43.578256,-109.62996
46540,"13 CARRIAGE LN DUBOIS, WY 82513",50MB/20MB_1900,DUBOIS,3,43.670211,-109.94936,43.670211,-109.94936
23968,"13 COUNTY ROAD 561N SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.026862,-107.449519,41.026862,-107.449519
23792,"13 COUNTY ROAD 704S UNIT A BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.033411,-107.640915,41.033411,-107.640915
23865,"13 COUNTY ROAD 704S UNIT B BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034744,-107.639894,41.034744,-107.639894
23794,"13 COUNTY ROAD 704S UNIT C BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034204,-107.639894,41.034204,-107.639894
45224,"13 CRYSTAL AV DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.498506,-109.529636,43.498506,-109.529636
45315,"13 E PINNACLE DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.718393,-109.976007,43.718393,-109.976007
45665,"13 HEATHER LN DUBOIS, WY 82513",10MB/1MB_10000,DUBOIS,3,43.567598,-109.719041,43.567598,-109.719041
46132,"13 MOOSE DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.580998,-109.631989,43.580998,-109.631989
45487,"13 OPEN VIEW DR DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.569845,-109.825361,43.569845,-109.825361
45097,"13 PAINTBRUSH DR DUBOIS, WY 82513",50MB/20MB_1900,DUBOIS,3,43.672394,-109.951162,43.672394,-109.951162
45480,"13 SAGE CIR DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.573023,-109.828495,43.573023,-109.828495
45463,"13 SPRUCE CT DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.573472,-109.811208,43.573472,-109.811208
46477,"13 TABLE MOUNTAIN CT DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.528019,-109.597695,43.528019,-109.597695
945816,"13 TWIN PEAKS RD DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.611542,-109.797446
23312,"130 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037623,-107.659909,41.037623,-107.659909
45706,"130 KELSEY ST DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.536775,-109.649431,43.536775,-109.649431
23900,"130 RIVERVIEW DR BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037076,-107.650371,41.037076,-107.650371
23730,"130 S PENLAND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034748,-107.658342,41.034748,-107.658342
23536,"130 STATE HIGHWAY 70 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.026338,-107.63684,41.026338,-107.63684
45219,"130 TRAIL LAKE RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.489689,-109.57256,43.489689,-109.57256
45246,"130 W DINWOODY LAKE RD DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,2,43.402105,-109.364602,43.402105,-109.364602
46168,"1301 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.53885,-109.655606,43.53885,-109.655606
45685,"1301 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.540417,-109.655051,43.540417,-109.655051
45075,"1303 HORSE CREEK RD DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,43.638877,-109.644568,43.638877,-109.644568
45684,"1303 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538888,-109.655377,43.538888,-109.655377
45680,"1304 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.539887,-109.655612,43.539887,-109.655612
46457,"1305 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.539133,-109.655963,43.539133,-109.655963
901653,"1306 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547487,-109.661234,43.547487,-109.661234
45681,"1308 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.540112,-109.656277,43.540112,-109.656277
944884,"1309 FAIRVIEW DR DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.547063,-109.661631
23755,"131 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037613,-107.66055,41.037613,-107.66055
23379,"131 S MILES ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034974,-107.658763,41.034974,-107.658763
46227,"1311 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.54719,-109.661977,43.54719,-109.661977
905589,"1311 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.54004,-109.657538
45682,"1312 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.540518,-109.65661,43.540518,-109.65661
46571,"1313 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.540573,-109.657501,43.540573,-109.657501
23985,"1314 A STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.020763,-107.42038,41.020763,-107.42038
24025,"1314 STATE HIGHWAY 70 SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.021662,-107.421226,41.021662,-107.421226
45683,"1315 RHOADES DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.541075,-109.65822,43.541075,-109.65822
45804,"132 E RAMSHORN STE A DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533868,-109.631117,43.533868,-109.631117
46264,"132 E RAMSHORN STE B DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533853,-109.631058,43.533853,-109.631058
45803,"132 E RAMSHORN STE C DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533849,-109.631003,43.533849,-109.631003
45428,"132 FIR RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.569952,-109.822772,43.569952,-109.822772
23331,"132 HUNT ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037583,-107.660995,41.037583,-107.660995
46846,"1324 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.544478,-109.657475,43.544478,-109.657475
45504,"1326 HORSE CREEK RD DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,43.650759,-109.658483,43.650759,-109.658483
45429,"133 FIR RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.571371,-109.822341,43.571371,-109.822341
45641,"133 SODA SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.52952,-109.686387,43.52952,-109.686387
46941,"134 A W DINWOODY LAKE RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,2,43.399868,-109.366015,43.399868,-109.366015
23656,"134 COUNTY ROAD 2N CRAIG, CO 81625",NO SM Qualifications,DUBOIS,1,40.998545,-107.669414,40.998545,-107.669414
46428,"134 STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.567989,-109.734945,43.567989,-109.734945
46787,"134 W DINWOODY LAKE RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,2,43.39987,-109.365843,43.39987,-109.365843
46436,"1343 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.543982,-109.660087,43.543982,-109.660087
45807,"1349 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.544879,-109.66093,43.544879,-109.66093
23857,"135 RIVERVIEW DR BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037081,-107.650817,41.037081,-107.650817
23376,"135 S PENLAND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034591,-107.658185,41.034591,-107.658185
46430,"135 STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.567132,-109.736117,43.567132,-109.736117
46698,"1353 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.544248,-109.661631,43.544248,-109.661631
23655,"136 STATE HIGHWAY 70 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.025965,-107.635059,41.025965,-107.635059
46431,"137 STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.567515,-109.73685,43.567515,-109.73685
23970,"14 A COUNTY ROAD 561S SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.023695,-107.454196,41.023695,-107.454196
945891,"14 A HART CT DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.530961,-109.690434
944539,"14 A TABLE TOP DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.540629,-109.671805
46733,"14 BADLANDS LN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.517983,-109.584875,43.517629,-109.585021
23721,"14 COUNTY ROAD 561N SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.027289,-107.450182,41.027289,-107.450182
23969,"14 COUNTY ROAD 561S SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.023729,-107.453144,41.023729,-107.453144
45257,"14 CROW CK RD CROWHEART, WY 82512",NO SM Qualifications,DUBOIS,2,43.354274,-109.158014,43.354274,-109.158014
45711,"14 FREMONT DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.536698,-109.64826,43.536698,-109.64826
45636,"14 GREEN RIVER DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.526645,-109.684897,43.526645,-109.684897
943577,"14 HART CT DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.531688,-109.690419
23337,"14 LASH ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036147,-107.662058,41.036199,-107.662076
46375,"14 MUSTANG DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.562019,-109.694256,43.562019,-109.694256
45473,"14 OPEN VIEW DR DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.570983,-109.824981,43.570983,-109.824981
45095,"14 PAINTBRUSH DR DUBOIS, WY 82513",50MB/20MB_1900,DUBOIS,3,43.673569,-109.951147,43.673569,-109.951147
46686,"14 RIVER PARK DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.502751,-109.537766,43.502751,-109.537766
45481,"14 SAGE CIR DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.572572,-109.826087,43.572572,-109.826087
45730,"14 STALNAKER DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.536691,-109.647043,43.536691,-109.647043
45690,"14 TABLE TOP DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.54091,-109.672204,43.54091,-109.672204
45499,"14 UNION PASS RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.597222,-109.785737,43.597222,-109.785737
45288,"14 URBIGKEIT RD CROWHEART, WY 82512",10MB/1MB_16000,DUBOIS,2,43.317354,-109.203469,43.317354,-109.203469
23420,"140 1/2 N PENLAND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037159,-107.657048,41.037159,-107.657048
944560,"140 A STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.56764,-109.736084,43.568134,-109.73634
46886,"140 B STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.568117,-109.73606,43.568117,-109.73606
23313,"140 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037765,-107.659941,41.037765,-107.659941
23419,"140 N PENLAND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037252,-107.657196,41.037252,-107.657196
23293,"140 PINE ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.038717,-107.658085,41.038717,-107.658085
23802,"140 RIVERVIEW DR BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037309,-107.650377,41.037309,-107.650377
46890,"140 STONEY POINT RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.568451,-109.736352,43.568451,-109.736352
45808,"1401 W RAMSHORN DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,43.544417,-109.662122,43.544417,-109.662122
945413,"1403 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.545055,-109.661727
927630,"1403 W RAMSHORN STE 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.545055,-109.661727
46896,"1403 W RAMSHORN STE 5 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.545055,-109.661727
945814,"1403 W RAMSHORN STE 6 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.545055,-109.661727
46857,"1403 W RAMSHORN UNIT MAIN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.545055,-109.661727
46229,"1404 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.546131,-109.661162,43.546131,-109.661162
46230,"1408 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.546528,-109.661845,43.546528,-109.661845
23332,"141 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037775,-107.660522,41.037775,-107.660522
945695,"141 PORCUPINE DR DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.572867,-109.778512
46231,"1412 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.546657,-109.662386,43.546657,-109.662386
46232,"1414 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.546825,-109.662924,43.546825,-109.662924
46245,"1416 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.54688,-109.663256,43.54688,-109.663256
945030,"1417 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.547563,-109.662915
46233,"1418 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547018,-109.663627,43.547018,-109.663627
46228,"1419 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547758,-109.663285,43.547758,-109.663285
46882,"142 A SODA SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.528414,-109.688121,43.528414,-109.688121
46844,"142 SODA SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.52858,-109.687806,43.52858,-109.687806
46209,"1420 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548189,-109.663148,43.548189,-109.663148
45688,"1420 STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.542584,-109.660838,43.542584,-109.660838
46234,"1420 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547171,-109.663972,43.547171,-109.663972
46630,"1421 A STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.541668,-109.664516,43.541668,-109.664516
46226,"1421 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.54779,-109.663644,43.54779,-109.663644
45689,"1421 STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.541485,-109.663683,43.541485,-109.663683
46210,"1422 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548387,-109.663666,43.548387,-109.663666
46235,"1422 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547308,-109.664191,43.547308,-109.664191
944620,"1423 STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.541974,-109.665513
46352,"1424 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.54861,-109.664048,43.54861,-109.664048
46236,"1424 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547378,-109.66474,43.547378,-109.66474
46225,"1425 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548106,-109.664289,43.548106,-109.664289
46237,"1426 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547541,-109.664936,43.547541,-109.664936
46224,"1427 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548209,-109.664648,43.548209,-109.664648
945994,"1427 STOCK TR DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,,,43.542916,-109.666459
46351,"1428 A WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547949,-109.665107,43.547949,-109.665107
46211,"1428 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548824,-109.66464,43.548824,-109.66464
46238,"1428 WARM SPRINGS DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547835,-109.665299,43.547835,-109.665299
24080,"1429 A COUNTY ROAD 124 SLATER, CO 81653",1000MB/1000MB_Fiber,DUBOIS,1,40.8782,-107.332725,40.8782,-107.332725
940193,"1429 COUNTY ROAD 124 SLATER, CO 81653",1000MB/1000MB_Fiber,DUBOIS,1,40.879226,-107.33327,40.879226,-107.33327
46223,"1429 FAIRVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548275,-109.664959,43.548275,-109.664959
46674,"143 BALD MOUNTAIN RD DUBOIS, WY 82513",10MB/1MB_10000,DUBOIS,3,43.55424,-109.713417,43.55424,-109.713417
46975,"1430 A STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.545401,-109.667156,43.545401,-109.667156
46874,"1430 STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.545261,-109.66745,43.545261,-109.66745
45687,"1431 STOCK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.543674,-109.66826,43.543674,-109.66826
23520,"144 COUNTY ROAD 702 BAGGS, WY 82321",30MB/10MB_2500,DUBOIS,1,41.050407,-107.629602,41.050407,-107.629602
23537,"144 STATE HIGHWAY 70 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.025837,-107.634302,41.025837,-107.634302
45324,"144 W DINWOODY LAKE RD DUBOIS, WY 82513",30MB/10MB_4000,DUBOIS,2,43.398583,-109.367651,43.398583,-109.367651
