SID,PID,FullAddress,Service,Company,EXID,Longitude,Latitude
45821,,"10 RIVERTON ST DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.63589284672706,43.53433937736639
40419,,"3686 LITTLE MISSOURI RD HULETT, WY 82720",Fiber,Forsyth,6,-104.44969784048779,44.97537558638091
8833,,"1029 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22005150585922,43.64266011236765
14490,,"1157 LANE 12 WORLAND, WY 82401",Fiber,Worland,23,-107.93883228385884,44.00853386087882
945308,,"1552 A S HIGHWAY 20 WORLAND, WY 82401",Fiber,Worland,23,-108.01686373253817,43.95502073648871
67251,,"603 W 6TH ST B PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07665038869857,41.178975312162514
27259,,"117 2ND AVE APT 4 NEWCASTLE, WY 82701",Fiber,Worland,17,-104.21872599000487,43.85212974762403
9480,,"132 S 2ND ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.20526847176922,43.64534638780209
26924,,"141 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.31206577159236,43.90688385093706
14486,,"1153 LANE 12 WORLAND, WY 82401",Fiber,Worland,23,-107.93781793827544,44.008582573830665
46555,,"9 B RIVERTON ST DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.63544684242947,43.53468563052978
49499,,"503 W HILLCREST ST SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38651538601593,44.39840436279708
9177,,"1319 AMORETTI ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22491297734544,43.64165678682488
67250,,"603 W 6TH ST A PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07665438628143,41.178922291496335
15605,,"1550 A S HIGHWAY 20 WORLAND, WY 82401",Fiber,Worland,23,-108.01715481680898,43.95564055302584
14663,,"1137 LANE 12 WORLAND, WY 82401",Fiber,Worland,23,-107.93500700775832,44.00879825414031
64610,,"25675 DEWEY RD EDGEMONT, SD 57735",Fiber,Worland,17,-104.00947026920987,43.68391309600876
40537,,"3688 LITTLE MISSOURI RD HULETT, WY 82720",Fiber,Forsyth,6,-104.44949325186286,44.974538992971205
944510,,"315 ARROWHEAD LN OSAGE, WY 82723",Fiber,Worland,17,-104.37927447653668,43.94958887451036
10577,,"218 1/2 WARREN ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.20562056024993,43.645355394939685
9176,,"1327 AMORETTI ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22514634309094,43.6416257072851
63566,,"2250 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.93955094521304,44.01106354134718
15604,,"1550 S HIGHWAY 20 WORLAND, WY 82401",Fiber,Worland,23,-108.02084880243088,43.956871839536575
67223,,"606 W 6TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07682850018213,41.178567426353496
27311,,"112 2ND AVE NEWCASTLE, WY 82701",Fiber,Worland,17,-104.21933526544412,43.85194260170003
46766,,"3577 HWY 26 DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.94626622158714,43.66857691905294
40453,,"6660 HIGHWAY 323 ALZADA, MT 59311",Fiber,Forsyth,4,-104.3736081218574,45.09195697397352
15240,,"2150 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.94144100787236,44.011152446046346
26859,,"278 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29734168815939,43.917267228632
51067,,"515 W 5TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07540418330842,41.180074441725054
9175,,"1337 AMORETTI ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.2253777648064,43.64166243403319
49497,,"417 W HILLCREST ST SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38611677771804,44.39858934170837
5676,,"205 E 4TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06632238691539,41.181043911861735
14524,,"1630 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.94644576258588,44.01135829577604
15128,,"1945 GOOSEBERRY CREEK RD WORLAND, WY 82401",Fiber,Worland,23,-108.08044690362216,43.9373859937284
9524,,"431 BROADWAY ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.20967030336696,43.64583702627876
27032,,"46 FOX DRAW RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.16225950214324,43.86789917953092
40454,,"6663 HIGHWAY 323 ALZADA, MT 59311",Fiber,Forsyth,4,-104.37973532117617,45.10049961466292
10541,,"1345 AMORETTI ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22558777481085,43.64166102223116
14525,,"1604 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.94684497325925,44.01135934310412
28746,,"5097 US HIGHWAY 16 NEWCASTLE, WY 82701",Fiber,Worland,17,-104.16600934440255,43.84112773325211
46329,,"613 MECKEM DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.64069761277402,43.536859876150395
14968,,"1552 S HIGHWAY 20 WORLAND, WY 82401",Fiber,Worland,23,-108.01837750217385,43.95645665333187
5389,,"104 MAIN ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06847637218652,41.18329472724498
10575,,"419 BROADWAY ST DUP-2 THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.20914119863086,43.645842871922774
14526,,"1600 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.9470407179166,44.01135444239902
26858,,"304 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.28988244494151,43.92310626675445
5551,,"317 W 8TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07230972559493,41.176914818234806
9173,,"500 S 14 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22630536831755,43.641594647613665
49498,,"413 HILLCREST ST SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38588888811348,44.39872655904949
27021,,"389 SALT CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.15181628235501,43.88337359338613
14527,,"1520 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.94737703511146,44.011335313836526
10574,,"419 BROADWAY ST DUP-1 THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.20888932352905,43.645828237928505
40472,,"20 SIX MILE LN ALZADA, MT 59311",Fiber,Forsyth,4,-104.3663200080434,45.09718529085298
26863,,"302 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29381532721122,43.92341905467021
46479,,"3000 EA RANCH RD DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.60221967285383,43.62465943003188
9699,,"625 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.2128521876703,43.64254514179616
14656,,"1516 HOWELL AVE WORLAND, WY 82401",Fiber,Worland,23,-107.94754296218146,44.01133339702775
5548,,"701 MILLER ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07230591967699,41.177564529832054
9445,,"144 N 6 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21238014432262,43.647012903818904
5707,,"509 BUTLER AVE PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.05693244807252,41.17978685601791
49496,,"405 W HILLCREST ST SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38548661080118,44.39899602626708
40473,,"12 SIX MILE LN ALZADA, MT 59311",Fiber,Forsyth,4,-104.35765828642066,45.09898449818315
13779,,"1930 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94878834615047,43.996720759086564
27029,,"249 SALT CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.15453124350245,43.86596000735369
28744,,"5101 US HIGHWAY 16 NEWCASTLE, WY 82701",Fiber,Worland,17,-104.1655107691521,43.84116114628007
45565,,"78 WISTER RD DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.61748638709098,43.57618787245694
9700,,"627 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21304401688687,43.642542198928396
26854,,"359 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29307914220605,43.93026274844622
13778,,"1924 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94804808142031,43.99682016129904
10514,,"715 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21434599677234,43.64711760629874
5692,,"310 ELM ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06712683201715,41.181473502593676
26862,,"455 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29278745555973,43.943455541591675
40474,,"6370 HIGHWAY 323 ALZADA, MT 59311",Fiber,Forsyth,4,-104.29066725807807,45.077835081196135
49460,,Null,Fiber,Forsyth,78,-104.37745363229867,44.39357585748861
13780,,"1914 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94795134539089,43.997150565221055
26861,,"466 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.28969795375377,43.94423135331954
8709,,"829 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21662516662501,43.64698411358714
9697,,"603 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21236489327015,43.64253720798341
44991,,"216 HAT BUTTE RANCH RD DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.80822492068042,43.60213786387185
26810,,"806 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29703401118157,43.97764385598409
13781,,"1900 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.9475662357804,43.997662513702714
5999,,"795 COUNTY ROAD 161 PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.12056610917584,41.11400363435721
8718,,"917 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.2179262155665,43.647145799984855
40561,,"6661 HIGHWAY 323 ALZADA, MT 59311",Fiber,Forsyth,4,-104.39003383394046,45.096176218849074
50231,,"102 FRONTAGE RD SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38094209835165,44.395005557604954
26812,,"808 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29662324585084,43.97930651766347
13783,,"1813 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94562327359975,43.9970698421558
28785,,"15 TURKEY TRL NEWCASTLE, WY 82701",Fiber,Worland,17,-104.16230933502565,43.839812422165444
8985,,"742 AMORETTI ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21528017165261,43.64193801317213
45507,,"21 HAT BUTTE RANCH RD DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.80674893641711,43.61813610191385
939133,,"29 HAT BUTTE RANCH RD DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.80569573761385,43.61775152138837
939134,,"29 A HAT BUTTE RANCH RD DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.80525293685871,43.61788575584895
13782,,"1811 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94586441546535,43.99858956773332
5694,,"709 ELM ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06654559441945,41.177281567017346
945111,,"13449 HIGHWAY 212 ALZADA, MT 59311",Fiber,Forsyth,4,-104.45310857272037,45.058247491743394
49452,,"204 FRONTAGE RD SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.37927138251706,44.39639894395143
34908,,"211 MAIN ST ARVADA, WY 82831",Fiber,Forsyth,36,-106.13372108085053,44.65326482582572
9051,,"705 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.2141360962907,43.64260580858503
13827,,"1724 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.9482648544588,43.99830449369866
8719,,"909 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21773824702927,43.6471743515462
20920,,"74 PUMPKIN CREEK RD VOLBORG, MT 59351",Fiber,Forsyth,32,-105.74780133006259,45.73417055505886
27310,,"116 2ND AVE NEWCASTLE, WY 82701",Fiber,Worland,17,-104.21936981989334,43.852121901178954
26776,,"1040 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29320701009664,44.01771325825451
19686,,"112 A ST LABRE CAMPUS DR ASHLAND, MT 59003",Fiber,Forsyth,26,-106.2786427147373,45.60668406478429
13784,,"1718 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.9469258832414,43.99863755759674
8712,,"111 N 9 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21749217663685,43.64695347424373
45374,,"4539 HWY 26 DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.79924432337167,43.605784961938156
19965,,"100 STACEY RD VOLBORG, MT 59351",Fiber,Forsyth,26,-105.85609773940737,45.74252558498664
9052,,"707 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21458467437452,43.64259069657522
26777,,"1049 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29451353517906,44.01919076138892
13809,,"1714 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94654589382267,43.99913239642962
50790,,"262 W HIGHWAY 14 SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38445449514049,44.39620883428639
5619,,"309 MAIN ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06790542973377,41.18137420898969
5783,,"217 BEECH AVE PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06239273556882,41.18228933861019
20248,,"COMMNET ASHLAND SITE ASHLAND, MT 59003",Fiber,Forsyth,26,-106.29378361463672,45.602663189544
28751,,"5131 US HIGHWAY 16 NEWCASTLE, WY 82701",Fiber,Worland,17,-104.16034175759157,43.83961088877406
13811,,"1686 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94598231677945,43.99972694465348
8716,,"929 ARAPAHOE ST APT 1 THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21817332642571,43.64717293987461
20368,,"11 LISCOMB RD VOLBORG, MT 59351",Fiber,Forsyth,26,-105.88322971770798,45.72954975375241
9054,,"729 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21478814039055,43.6426133645885
5740,,"501 E 3RD ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06228822341929,41.18213299445009
901681,,"2 WIND RIVER DR DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.79737389267757,43.60363090924989
13812,,"1620 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94601043676309,44.00022082563489
8717,,"929 ARAPAHOE ST APT 2 THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21817417522756,43.6471105678165
49451,,Null,Fiber,Forsyth,78,-104.38683072959104,44.396178444951424
20211,,"4285 TONGUE RIVER RD MILES CITY, MT 59301",Fiber,Forsyth,26,-106.25266494265932,45.80748711463991
26780,,"1072 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.2904340018554,44.02168922181146
20217,,"4529 TONGUE RIVER RD MILES CITY, MT 59301",Fiber,Forsyth,26,-106.27636053300711,45.776399007352616
13813,,"1608 HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.9454665464465,44.00045551054435
5789,,"407 E 3RD ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06328107514956,41.18213090516993
9053,,"735 CLARK ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21501611213723,43.64262010533816
8715,,"937 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21834431892607,43.647156437232496
27028,,"242 SALT CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.15318145690674,43.863419289017735
940179,,"39 BOONDOGGLE DR DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.79820456849437,43.598162727451616
13808,,"1200 E HILLTOP DR WORLAND, WY 82401",Fiber,Worland,23,-107.94194226643185,44.00032257393174
5770,,"214 BEECH AVE PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06301863109576,41.18231163799799
19918,,"4527 TONGUE RIVER RD MILES CITY, MT 59301",Fiber,Forsyth,26,-106.27246401231315,45.78181517046748
50013,,"369 W HIGHWAY 14 SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.38841670214482,44.395587302478944
19834,,"161 OTTER CREEK RD ASHLAND, MT 59003",Fiber,Forsyth,26,-106.14084321283312,45.3458308759276
10535,,"316 S 8 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21583317974384,43.643277215410414
14817,,"1835 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94434421136407,44.00629112433598
8714,,"945 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21860679036058,43.6471840543021
28784,,"5 COUNTRYSIDE WAY NEWCASTLE, WY 82701",Fiber,Worland,17,-104.16255978633083,43.83865575109407
45214,,"5 FISH HATCHERY CT DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.58562017543855,43.50026269565929
26778,,"1081 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.29383788891182,44.024317693056325
20049,,"2435 US HWY 212 ASHLAND, MT 59003",Fiber,Forsyth,26,-106.26144900127031,45.58964135846049
14757,,"1836 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94500288159443,44.006360787485036
45215,,"3 FISH HATCHERY CT DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.5851731854356,43.50051825814395
5357,,"144 COYOTE ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06866798235748,41.17396701629819
20166,,"8 OLD MISSION RD ASHLAND, MT 59003",Fiber,Forsyth,26,-106.27086788151796,45.595041171079934
9022,,"318 1/2 S 8 ST APT 1 THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21600554127943,43.64309714566061
50016,,"557 W HIGHWAY 14 SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.39386357309587,44.394936080783744
14840,,"1830 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94510717469835,44.00654414445208
8720,,"1001 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21944937678388,43.64704066013416
5627,,"117 E 4TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.0672183657127,41.18113246980214
5351,,"100 E 8TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.06828996434946,41.176491300256885
45216,,"4 FISH HATCHERY CT DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.58513674171773,43.50011187302042
8721,,"1021 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21968203063106,43.64720807259269
14756,,"1842 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94491036219351,44.00621993938197
45217,,"2 FISH HATCHERY CT DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.58473963935862,43.50028782940694
19794,,"37 OTTER CREEK RD ASHLAND, MT 59003",Fiber,Forsyth,26,-106.18164799241273,45.51498766083551
9063,,"317 S 8 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21529049417823,43.64330714081859
26779,,"1214 OIL CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.2822749078274,44.0396690462426
50017,,"565 W HIGHWAY 14 SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.3944989697273,44.39321894231386
14816,,"1829 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94455575468797,44.006566555148076
6147,,"408 MILLER ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07281284604235,41.18053881279486
29222,,"9 COUNTRYSIDE WAY NEWCASTLE, WY 82701",Fiber,Worland,17,-104.16188920549395,43.8385052472302
8722,,"1027 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21994581633938,43.647194492716004
942358,,"129 TA BI DR WORLAND, WY 82401",Fiber,Worland,23,-107.9432312404826,43.9839667504655
19938,,"3901 W US HIGHWAY 212 ASHLAND, MT 59003",Fiber,Forsyth,26,-106.18077638244252,45.56526116588719
14815,,"1825 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94466604416618,44.00678388312201
46498,,"1 FISH HATCHERY CT DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.58452286632013,43.5007235325094
9041,,"724 FREMONT ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21473671942728,43.64414790940678
27027,,"206 SALT CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.15160903780175,43.8606526120836
27015,,"439 SALT CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.15709941669242,43.88753709640678
5609,,"406 MILLER ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07280988892626,41.18059476961577
14839,,"1824 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94520809997557,44.00671898322722
8723,,"1037 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22014939187824,43.64722014138242
905646,,"1342 AIRPORT RD WORLAND, WY 82401",Fiber,Worland,23,-107.95462821235492,43.98635016516542
26864,,"120 PLUM CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.28104302254577,43.94132416821646
19942,,"45 E FORK OTTER CREEK RD ASHLAND, MT 59003",Fiber,Forsyth,26,-106.10336538052994,45.59597786044782
9040,,"718 FREMONT ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21453040581795,43.64415409323931
14814,,"1819 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94474840532568,44.00696304914737
6146,,"406 1/2 MILLER ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07304591060009,41.180534137657176
8724,,"1045 ARAPAHOE ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22032594266163,43.64721409704652
29231,,"607 GROVE AVE NEWCASTLE, WY 82701",Fiber,Worland,17,-104.2194881045373,43.858794313008055
27026,,"239 SALT CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.15504983404799,43.86126474162788
20186,,"501 MAIN ST ASHLAND, MT 59003",Fiber,Forsyth,26,-106.26741150565077,45.591667940208715
14838,,"1818 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94525823404574,44.006857537696746
940227,,"1358 AIRPORT RD WORLAND, WY 82401",Fiber,Worland,23,-107.95398911932836,43.984823718543836
50020,,"18 STATE HIGHWAY 116 SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.39232480487684,44.39013151494597
19645,,"503 MAIN ST ASHLAND, MT 59003",Fiber,Forsyth,26,-106.26767600325742,45.59184039262678
9044,,"710 FREMONT ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.2143042959592,43.64415590265643
5567,,"508 W 6TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07524482760753,41.178562751074026
14837,,"1814 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94530628718235,44.007062947902384
8734,,"1028 BROADWAY ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21996128643748,43.646609203057295
5672,,"207 E 3RD ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.0664771700386,41.18213591116782
20877,,"62 PUMPKIN CREEK RD VOLBORG, MT 59351",Fiber,Forsyth,32,-105.72904888784291,45.75327659914183
20371,,"124 A STACEY RD VOLBORG, MT 59351",Fiber,Forsyth,26,-105.88885790368501,45.698931103640795
940226,,"1350 1/2 AIRPORT RD WORLAND, WY 82401",Fiber,Worland,23,-107.95387351799344,43.98562790929199
14813,,"1813 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94478276810999,44.00712889482151
338301,,"115 CIMARRON TRL UPTON, WY 82730",Fiber,Worland,22,-104.4501967716874,44.091425207511016
20372,,"124 STACEY RD VOLBORG, MT 59351",Fiber,Forsyth,26,-105.88887101904254,45.698832178796806
7581,,"700 FREEMONT ST HOUSE THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21407867895311,43.64415801032905
26865,,"102 PLUM CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.28298820256349,43.93916757102537
46631,,"69 BOONDOGGLE DR DUBOIS, WY 82513",Fiber,DUBOIS,3,-109.80032977664497,43.59756525614259
14510,,"1807 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.9447928989707,44.00733962012788
5555,,"708 LAWSON ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07442937546249,41.177335499270406
940209,,"1247 A LANE 14 WORLAND, WY 82401",Fiber,Worland,23,-107.95775993520739,43.979485984727184
8733,,"1044 BROADWAY ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.22035614357883,43.646619283679904
5554,,"701 PARSON ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07542411646139,41.17754787647635
19941,,"30 E FORK OTTER CREEK RD ASHLAND, MT 59003",Fiber,Forsyth,26,-106.12441980072924,45.589217504994956
14509,,"1805 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94478123479054,44.00754394173224
8737,,"940 BROADWAY ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21861667479494,43.6465846278045
9695,,"640 FREMONT ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21346986898585,43.644126037325165
64611,,"25323 DEWEY RD EDGEMONT, SD 57735",Fiber,Worland,17,-104.01698881903397,43.73367075041568
62944,,"1245 LANE 14 WORLAND, WY 82401",Fiber,Worland,23,-107.95729575012196,43.97921192997721
26273,,"184 PLUM CREEK RD SHOP NEWCASTLE, WY 82701",Fiber,Worland,17,-104.27645259265459,43.94760094649296
62957,,"1801 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94501722908366,44.007648997423935
26855,,"184 PLUM CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.27615734651665,43.94738555656921
19964,,"102 STACEY RD VOLBORG, MT 59351",Fiber,Forsyth,26,-105.85612131419407,45.74283357066626
50021,,"16 STATE HIGHWAY 116 SUNDANCE, WY 82729",Fiber,Forsyth,78,-104.39361624319102,44.39041052453693
23874,,"4489 COUNTY ROAD 1 SLATER, CO 81653",Fiber,DUBOIS,1,-107.36957809796024,40.92261345502927
9023,,"217 S 7 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21341666827678,43.64438617539096
14836,,"1800 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94532920483212,44.00723071023762
8738,,"934 BROADWAY ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21834544153496,43.64657651558291
338277,,"112 PA GARI DR WORLAND, WY 82401",Fiber,Worland,23,-107.94970319025326,43.97986029942314
5562,,"613 W 6TH ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07719312902557,41.178941819987074
8713,,"109 N 9 ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21747615892464,43.64674345215594
23384,,"311 A S MILES ST BAGGS, WY 82321",Fiber,DUBOIS,1,-107.65855854496976,41.03307205438786
14480,,"1713 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94523120929028,44.00765263365972
26860,,"180 PLUM CREEK RD NEWCASTLE, WY 82701",Fiber,Worland,17,-104.27719666330268,43.946629311733545
5584,,"514 LAWSON ST PINE BLUFFS, WY 82082",Fiber,Worland,19,-104.07409349635891,41.17911362494141
23701,,"220 W NORTH ST BAGGS, WY 82321",Fiber,DUBOIS,1,-107.66034245263725,41.03584476527315
9694,,"630 FREMONT ST THERMOPOLIS, WY 82443",Fiber,Worland,21,-108.21310378896507,43.64416934403899
15614,,"1243 LANE 14 WORLAND, WY 82401",Fiber,Worland,23,-107.95702202521785,43.98067731029998
14481,,"1707 CRIMSON ST WORLAND, WY 82401",Fiber,Worland,23,-107.94557976566011,44.00761247695642
